ID,Timestamp,From MAC,To MAC,A,B,C,D,E,F
4778,2025-12-02 12:00:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1412,1434,1776,5,0,OK
4777,2025-12-02 12:00:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1389,1166,1715,5,0,OK
4776,2025-12-02 12:00:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1510,1439,1797,5,0,OK
4775,2025-12-02 12:00:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1474,1406,1784,5,0,OK
4774,2025-12-02 12:00:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1517,1518,1805,5,0,OK
4773,2025-12-02 12:00:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1543,1448,1790,5,0,OK
4772,2025-12-02 12:00:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1506,1396,1795,5,0,OK
4771,2025-12-02 12:00:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1424,1461,1799,5,0,OK
4770,2025-12-02 12:00:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1448,1421,1792,5,0,OK
4769,2025-12-02 12:00:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1462,1431,1799,5,0,OK
4768,2025-12-02 12:00:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1477,1407,1787,5,0,OK
4767,2025-12-02 12:00:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1452,1423,1796,5,0,OK
4766,2025-12-02 12:00:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1452,1438,1785,5,0,OK
4765,2025-12-02 12:00:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1437,1443,1807,5,0,OK
4764,2025-12-02 12:00:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1421,1456,1796,5,0,OK
4763,2025-12-02 12:00:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1430,1399,1789,5,0,OK
4762,2025-12-02 12:00:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1428,1387,1792,5,0,OK
4761,2025-12-02 12:00:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1452,1350,1760,5,0,OK
4760,2025-12-02 12:00:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1486,1132,1680,5,0,OK
4759,2025-12-02 12:00:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1509,1208,1726,5,0,OK
4758,2025-12-02 12:00:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1344,985,1662,5,0,OK
4757,2025-12-02 12:00:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1439,1373,1775,5,0,OK
4756,2025-12-02 12:00:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1403,1303,1764,5,0,OK
4755,2025-12-02 12:00:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1470,1418,1796,5,0,OK
4754,2025-12-02 12:00:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1458,1411,1788,5,0,OK
4753,2025-12-02 12:00:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1494,1419,1800,5,0,OK
4752,2025-12-02 12:00:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1474,1422,1796,5,0,OK
4751,2025-12-02 12:00:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1499,1408,1799,5,0,OK
4750,2025-12-02 12:00:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1524,1450,1800,5,0,OK
4749,2025-12-02 12:00:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1599,1434,1778,5,0,OK
4748,2025-12-02 12:00:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1557,1400,1782,5,0,OK
4747,2025-12-02 12:00:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1538,1384,1778,5,0,OK
4746,2025-12-02 12:00:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1542,1430,1790,5,0,OK
4745,2025-12-02 12:00:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1585,1439,1781,5,0,OK
4744,2025-12-02 12:00:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1560,1418,1791,5,0,OK
4743,2025-12-02 12:00:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1584,1409,1778,5,0,OK
4742,2025-12-02 12:00:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1544,1399,1786,5,0,OK
4741,2025-12-02 12:00:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1540,1426,1786,5,0,OK
4740,2025-12-02 12:00:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1567,1422,1788,5,0,OK
4739,2025-12-02 12:00:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1473,1474,1801,5,0,OK
4738,2025-12-02 12:00:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1433,1412,1807,5,0,OK
4737,2025-12-02 12:00:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1502,1456,1800,5,0,OK
4736,2025-12-02 12:00:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1450,1502,1791,5,0,OK
4735,2025-12-02 12:00:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1425,1521,1786,5,0,OK
4734,2025-12-02 12:00:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1409,1476,1736,5,0,OK
4733,2025-12-02 12:00:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1363,1475,1722,5,0,OK
4732,2025-12-02 12:00:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1311,1468,1680,5,0,OK
4731,2025-12-02 12:00:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1195,1400,1624,5,0,OK
4730,2025-12-02 12:00:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1408,1588,5,0,OK
4729,2025-12-02 12:00:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1242,1398,1560,5,0,OK
4728,2025-12-02 12:00:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1187,1416,1560,5,0,OK
4727,2025-12-02 12:00:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1174,1400,1549,5,0,OK
4726,2025-12-02 12:00:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1176,1405,1556,5,0,OK
4725,2025-12-02 12:00:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1233,1445,1603,5,0,OK
4724,2025-12-02 12:00:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1291,1441,1629,5,0,OK
4723,2025-12-02 12:00:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1447,1613,5,0,OK
4722,2025-12-02 12:00:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1200,1446,1609,5,0,OK
4721,2025-12-02 12:00:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1447,1616,5,0,OK
4720,2025-12-02 12:00:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1229,1467,1611,5,0,OK
4719,2025-12-02 12:00:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1226,1476,1605,5,0,OK
4718,2025-12-02 12:00:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1198,1453,1618,5,0,OK
4717,2025-12-02 12:00:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1188,1430,1628,5,0,OK
4716,2025-12-02 12:00:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1268,1455,1658,5,0,OK
4715,2025-12-02 12:00:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1225,1422,1694,5,0,OK
4714,2025-12-02 12:00:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1408,1446,1773,5,0,OK
4713,2025-12-02 12:00:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1377,1473,1766,5,0,OK
4712,2025-12-02 12:00:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1364,1504,1760,5,0,OK
4711,2025-12-02 12:00:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1470,1448,1779,5,0,OK
4710,2025-12-02 12:00:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1368,1396,1755,5,0,OK
4709,2025-12-02 12:00:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1563,1351,1754,5,0,OK
4708,2025-12-02 12:00:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1609,1353,1770,5,0,OK
4707,2025-12-02 12:00:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1609,1338,1743,5,0,OK
4706,2025-12-02 12:00:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1622,1303,1720,5,0,OK
4705,2025-12-02 12:00:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1633,1314,1713,5,0,OK
4704,2025-12-02 12:00:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1617,1302,1702,5,0,OK
4703,2025-12-02 12:00:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1630,1300,1712,5,0,OK
4702,2025-12-02 12:00:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1601,1346,1702,5,0,OK
4701,2025-12-02 12:00:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1580,1363,1736,5,0,OK
4700,2025-12-02 12:00:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1590,1333,1739,5,0,OK
4699,2025-12-02 12:00:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1508,1364,1767,5,0,OK
4698,2025-12-02 12:00:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1426,1442,1800,5,0,OK
4697,2025-12-02 12:00:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1436,1483,1787,5,0,OK
4696,2025-12-02 12:00:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1419,1561,1799,5,0,OK
4695,2025-12-02 12:00:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1405,1598,1790,5,0,OK
4694,2025-12-02 12:00:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1513,1587,1743,5,0,OK
4693,2025-12-02 12:00:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1397,1602,1784,5,0,OK
4692,2025-12-02 12:00:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1493,1630,1749,5,0,OK
4691,2025-12-02 12:00:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1521,1643,1807,5,0,OK
4690,2025-12-02 12:00:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1531,1599,1774,5,0,OK
4689,2025-12-02 12:00:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1567,1581,1778,5,0,OK
4688,2025-12-02 12:00:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1429,1638,1810,5,0,OK
4687,2025-12-02 12:00:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1458,1586,1754,5,0,OK
4686,2025-12-02 12:00:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1432,1504,1810,5,0,OK
4685,2025-12-02 12:00:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1266,1575,1722,5,0,OK
4684,2025-12-02 12:00:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1183,1611,1690,5,0,OK
4683,2025-12-02 12:00:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1272,1527,1554,5,0,OK
4682,2025-12-02 12:00:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1104,1475,1516,5,0,OK
4681,2025-12-02 12:00:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1212,1481,1423,5,0,OK
4680,2025-12-02 12:00:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1285,1471,1440,5,0,OK
4679,2025-12-02 12:00:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1328,1446,1340,5,0,OK
4678,2025-12-02 12:00:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1446,1358,1372,5,0,OK
4677,2025-12-02 12:00:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2675,2580,2597,5,0,OK
4676,2025-12-02 12:00:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2900,2600,2600,5,0,OK
4675,2025-12-02 12:00:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2904,2612,2604,5,0,OK
4674,2025-12-02 12:00:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2903,2604,2606,5,0,OK
4673,2025-12-02 12:00:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2899,2605,2600,5,0,OK
4672,2025-12-02 12:00:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2902,2598,2603,5,0,OK
4671,2025-12-02 12:00:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2899,2598,2598,5,0,OK
4670,2025-12-02 12:00:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2896,2601,2598,5,0,OK
4669,2025-12-02 12:00:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2888,2592,2596,5,0,OK
4668,2025-12-02 12:00:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2888,2595,2593,5,0,OK
4667,2025-12-02 12:00:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2881,2601,2606,5,0,OK
4666,2025-12-02 12:00:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2874,2614,2614,5,0,OK
4665,2025-12-02 12:00:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2860,2648,2650,5,0,OK
4664,2025-12-02 12:00:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2842,2719,2712,5,0,OK
4663,2025-12-02 12:00:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2808,2811,2816,5,0,OK
4662,2025-12-02 12:00:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2520,2482,2485,5,0,OK
4661,2025-12-02 12:00:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1209,1302,1557,5,0,OK
4660,2025-12-02 12:00:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1326,1287,1676,5,0,OK
4659,2025-12-02 12:00:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1352,1393,1673,5,0,OK
4658,2025-12-02 12:00:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1268,1321,1662,5,0,OK
4657,2025-12-02 12:00:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1122,1266,1641,5,0,OK
4656,2025-12-02 12:00:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2745,2851,2852,5,0,OK
4655,2025-12-02 12:00:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1393,1373,1714,5,0,OK
4654,2025-12-02 12:00:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1197,1321,1668,5,0,OK
4653,2025-12-02 12:00:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1243,1385,1662,5,0,OK
4652,2025-12-02 12:00:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1297,1355,1637,5,0,OK
4651,2025-12-02 12:00:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1262,1441,1669,5,0,OK
4650,2025-12-02 12:00:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1299,1191,1614,5,0,OK
4649,2025-12-02 12:00:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1334,1318,1623,5,0,OK
4648,2025-12-02 12:00:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1416,1402,1741,5,0,OK
4647,2025-12-02 12:00:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1512,1444,1799,5,0,OK
4646,2025-12-02 12:00:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1636,1493,1746,5,0,OK
4645,2025-12-02 12:00:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1417,1323,1742,5,0,OK
4644,2025-12-02 12:00:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1402,1146,1678,5,0,OK
4643,2025-12-02 12:00:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1484,1450,1770,5,0,OK
4642,2025-12-02 12:00:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1596,1533,1763,5,0,OK
4641,2025-12-02 12:00:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1499,1231,1723,5,0,OK
4640,2025-12-02 12:00:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1502,1179,1723,5,0,OK
4639,2025-12-02 12:00:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1451,1333,1785,5,0,OK
4638,2025-12-02 12:00:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1160,1458,1806,5,0,OK
4637,2025-12-02 12:00:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1534,1441,1859,5,0,OK
4636,2025-12-02 12:00:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1316,1483,1802,5,0,OK
4635,2025-12-02 12:00:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1500,1629,1840,5,0,OK
4634,2025-12-02 12:00:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1375,1347,1734,5,0,OK
4633,2025-12-02 12:00:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1299,1342,1712,5,0,OK
4632,2025-12-02 12:00:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1265,1344,1701,5,0,OK
4631,2025-12-02 12:00:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1390,1009,1604,5,0,OK
4630,2025-12-02 12:00:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1514,1451,1749,5,0,OK
4629,2025-12-02 12:00:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1456,1364,1706,5,0,OK
4628,2025-12-02 12:00:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1320,1218,1681,5,0,OK
4627,2025-12-02 12:00:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1349,1286,1665,5,0,OK
4626,2025-12-02 12:00:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1338,1262,1683,5,0,OK
4625,2025-12-02 12:00:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1440,1262,1695,5,0,OK
4624,2025-12-02 12:00:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1577,1395,1763,5,0,OK
4623,2025-12-02 12:00:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1529,1437,1729,5,0,OK
4622,2025-12-02 12:00:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1539,1725,1663,5,0,OK
4621,2025-12-02 12:00:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1589,1592,1659,5,0,OK
4620,2025-12-02 12:00:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1645,1542,1616,5,0,OK
4619,2025-12-02 12:00:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1665,2310,1708,5,0,OK
4618,2025-12-02 12:00:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1798,1895,1676,5,0,OK
4617,2025-12-02 12:00:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1629,1936,1595,5,0,OK
4616,2025-12-02 12:00:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1662,1723,1545,5,0,OK
4615,2025-12-02 12:00:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1637,1780,1491,5,0,OK
4614,2025-12-02 12:00:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1547,1722,1380,5,0,OK
4613,2025-12-02 12:00:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1476,1676,1313,5,0,OK
4612,2025-12-02 12:00:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1674,1778,1344,5,0,OK
4611,2025-12-02 12:00:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1806,1859,1258,5,0,OK
4610,2025-12-02 12:00:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1519,1607,1212,5,0,OK
4609,2025-12-02 12:00:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1539,1633,1210,5,0,OK
4608,2025-12-02 12:00:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1475,1799,1213,5,0,OK
4607,2025-12-02 12:00:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1110,1404,1170,5,0,OK
4606,2025-12-02 12:00:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,898,1443,1212,5,0,OK
4605,2025-12-02 12:00:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1291,1475,1332,5,0,OK
4604,2025-12-02 12:00:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1300,1357,1460,5,0,OK
4603,2025-12-02 12:00:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1316,1344,1482,5,0,OK
4602,2025-12-02 12:00:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1320,1307,1469,5,0,OK
4601,2025-12-02 12:00:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1205,1296,1444,5,0,OK
4600,2025-12-02 12:00:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1130,1415,1455,5,0,OK
4599,2025-12-02 12:00:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1205,1386,1421,4,0,OK
4598,2025-12-02 12:00:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1117,1369,1377,4,0,OK
4597,2025-12-02 12:00:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1378,1377,1316,4,0,OK
4596,2025-12-02 12:00:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1226,1223,1212,4,0,OK
4595,2025-12-02 12:00:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2545,2545,2589,4,0,OK
4594,2025-12-02 12:00:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1371,1669,1187,4,0,OK
4593,2025-12-02 12:00:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1560,1598,1261,4,0,OK
4592,2025-12-02 12:00:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1548,1683,1190,4,0,OK
4591,2025-12-02 12:00:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1612,1707,1276,4,0,OK
4590,2025-12-02 12:00:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1560,1537,1250,4,0,OK
4589,2025-12-02 12:00:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1611,1690,1285,4,0,OK
4588,2025-12-02 12:00:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,522,563,560,4,0,OK
4587,2025-12-02 12:00:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2538,2643,2313,4,0,OK
4586,2025-12-02 12:00:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1560,1723,1547,4,0,OK
4585,2025-12-02 12:00:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1731,1560,1540,4,0,OK
4584,2025-12-02 12:00:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1531,1362,1536,4,0,OK
4583,2025-12-02 12:00:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1296,1438,1576,4,0,OK
4582,2025-12-02 12:00:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1567,1361,1801,4,0,OK
4581,2025-12-02 12:00:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1480,1687,1767,4,0,OK
4580,2025-12-02 12:00:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1795,1162,1585,4,0,OK
4579,2025-12-02 12:00:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1612,1082,1559,4,0,OK
4578,2025-12-02 12:00:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1486,1248,1563,4,0,OK
4577,2025-12-02 12:00:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1683,1033,1299,4,0,OK
4576,2025-12-02 12:00:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1567,1168,1252,4,0,OK
4575,2025-12-02 12:00:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1761,1203,1200,4,0,OK
4574,2025-12-02 12:00:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1637,1517,1155,4,0,OK
4573,2025-12-02 12:00:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1581,1792,1211,4,0,OK
4572,2025-12-02 12:00:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1615,1800,1341,4,0,OK
4571,2025-12-02 12:00:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1435,1921,1480,4,0,OK
4570,2025-12-02 12:00:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1400,1742,1637,4,0,OK
4569,2025-12-02 12:00:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1397,1923,1605,4,0,OK
4568,2025-12-02 12:00:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1534,1753,1475,4,0,OK
4567,2025-12-02 12:00:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1480,1856,1299,4,0,OK
4566,2025-12-02 12:00:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1552,1817,1207,4,0,OK
4565,2025-12-02 11:59:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1360,2030,1344,4,0,OK
4564,2025-12-02 11:59:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1612,1568,1233,4,0,OK
4563,2025-12-02 11:59:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1612,1422,1305,4,0,OK
4562,2025-12-02 11:59:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1731,1280,1469,4,0,OK
4561,2025-12-02 11:59:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1790,1371,1517,4,0,OK
4560,2025-12-02 11:59:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1665,1250,1538,4,0,OK
4559,2025-12-02 11:59:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1796,1412,1531,4,0,OK
4558,2025-12-02 11:59:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1900,1544,1502,4,0,OK
4557,2025-12-02 11:59:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1712,1554,1396,4,0,OK
4556,2025-12-02 11:59:58,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1578,1405,1237,4,0,OK
4555,2025-12-02 11:59:58,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1606,1464,1154,4,0,OK
4554,2025-12-02 11:59:58,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1412,1379,1136,4,0,OK
